unixtime,lat,lon,crs,spd,mmsi,shipname
1403712234,48.19214333,-122.791595,29.47,3.17,123456,TIE-FIGHTER
1403712235,48.19990333,-123.2285567,22.42,1.48,123460,MILLENIUM FALCON
1403712236,48.22566667,-123.9210167,10.8,2.1,123459,SLAVE I
1403712238,47.60072333,-122.412975,26.08,1.84,123458,X-WING
1403712240,48.22496667,-123.9176833,10.7,2.1,123459,SLAVE I
1403712241,48.19965667,-123.228915,22.42,1.48,123460,MILLENIUM FALCON
1403712244,48.192745,-122.7935917,29.43,3.17,123456,TIE-FIGHTER
1403712245,47.60072333,-122.412975,26.08,1.84,123458,X-WING
1403712247,48.22475,-123.9165667,10.6,2.1,123459,SLAVE I
1403712252,48.19322167,-122.795195,29.4,3.17,123456,TIE-FIGHTER
1403712255,48.19334167,-122.795595,29.41,3.17,123456,TIE-FIGHTER
1403712259,48.198775,-123.230205,22.45,1.48,123460,MILLENIUM FALCON
1403712262,47.60037333,-122.415925,26.07,1.83,123458,X-WING
1403712265,48.194005,-122.7977917,29.42,3.17,123456,TIE-FIGHTER
1403712265,48.22433333,-123.9144667,10.5,2.09,123459,SLAVE I
1403712265,48.19848,-123.2306367,22.45,1.48,123460,MILLENIUM FALCON
1403712269,47.60029667,-122.4166633,26.15,1.82,123458,X-WING
1403712271,48.198235,-123.230995,22.45,1.48,123460,MILLENIUM FALCON
1403712274,48.1946,-122.7997917,29.4,3.16,123456,TIE-FIGHTER
1403712275,47.60022833,-122.4174067,26.21,1.83,123458,X-WING
1403712276,48.19471833,-122.8001917,29.4,3.17,123456,TIE-FIGHTER
1403712277,48.22395,-123.9125167,10.6,2.09,123459,SLAVE I
1403712283,48.197595,-123.2319267,22.44,1.48,123460,MILLENIUM FALCON
1403712298,48.196025,-122.804585,29.39,3.16,123456,TIE-FIGHTER
1403712301,48.19675667,-123.23314,22.42,1.48,123460,MILLENIUM FALCON
1403712304,47.59991167,-122.4209967,26.23,1.81,123458,X-WING
1403712307,48.22326667,-123.9082833,10.2,2.09,123459,SLAVE I
1403712312,48.19684833,-122.807385,29.38,3.16,123456,TIE-FIGHTER
1403712313,48.22316667,-123.9074333,10.1,2.09,123459,SLAVE I
1403712315,48.19696833,-122.807785,29.39,3.16,123456,TIE-FIGHTER
1403712317,48.19675667,-123.23314,22.42,1.48,123460,MILLENIUM FALCON
1403712317,48.19675667,-123.23314,22.42,1.48,123460,MILLENIUM FALCON
1403712325,48.19756167,-122.8097817,29.38,3.16,123456,TIE-FIGHTER
1403712325,48.19556833,-123.2348467,22.4,1.48,123460,MILLENIUM FALCON
1403712329,47.59959,-122.4240567,26.06,1.81,123458,X-WING
1403712330,48.22288333,-123.905,9.9,2.09,123459,SLAVE I
1403712331,48.19527333,-123.235275,22.4,1.48,123460,MILLENIUM FALCON
1403712336,48.198265,-122.812185,29.37,3.16,123456,TIE-FIGHTER
1403712337,48.2228,-123.90415,9.8,2.09,123459,SLAVE I
1403712337,48.19492833,-123.2357767,22.42,1.48,123460,MILLENIUM FALCON
1403712340,48.1985,-122.8129867,29.37,3.16,123456,TIE-FIGHTER
1403712343,48.19463167,-123.236205,22.43,1.48,123460,MILLENIUM FALCON
1403712359,48.19956167,-122.8165817,29.36,3.16,123456,TIE-FIGHTER
1403712361,48.19374667,-123.2374967,22.45,1.48,123460,MILLENIUM FALCON
1403712364,47.59933167,-122.4284083,26.86,1.83,123458,X-WING
1403712367,48.22241667,-123.89985,9.6,2.08,123459,SLAVE I
1403712367,48.19345167,-123.2379283,22.45,1.48,123460,MILLENIUM FALCON
1403712374,48.20048167,-122.8197767,29.32,3.15,123456,TIE-FIGHTER
1403712375,48.20048167,-122.8197767,29.32,3.15,123456,TIE-FIGHTER
1403712385,48.20106,-122.8217683,29.35,3.14,123456,TIE-FIGHTER
1403712385,48.22228333,-123.897,9.3,2.07,123459,SLAVE I
1403712385,48.19256333,-123.2392167,22.43,1.48,123460,MILLENIUM FALCON
1403712387,48.20111833,-122.8219667,29.35,3.14,123456,TIE-FIGHTER
1403712389,47.59940167,-122.4315467,27.5,1.83,123458,X-WING
1403712391,48.192265,-123.2396417,22.4,1.48,123460,MILLENIUM FALCON
1403712397,48.20169167,-122.82396,29.33,3.14,123456,TIE-FIGHTER
1403712398,48.20180667,-122.82436,29.33,3.14,123456,TIE-FIGHTER
1403712400,48.20192167,-122.8247583,29.33,3.14,123456,TIE-FIGHTER
1403712402,48.22226667,-123.8947167,9,2.06,123459,SLAVE I
1403712403,48.19166833,-123.2404933,22.4,1.48,123460,MILLENIUM FALCON
1403712409,48.22226667,-123.8938667,9,2.05,123459,SLAVE I
1403712420,48.20312833,-122.8289467,29.31,3.14,123456,TIE-FIGHTER
1403712421,48.22228333,-123.8920167,8.9,2.05,123459,SLAVE I
1403712421,48.19079167,-123.2418,22.51,1.48,123460,MILLENIUM FALCON
1403712424,47.59973833,-122.43591,27.63,1.84,123458,X-WING
1403712427,48.22228333,-123.8911667,8.9,2.05,123459,SLAVE I
1403712435,48.20393,-122.8317317,29.31,3.13,123456,TIE-FIGHTER
1403712439,48.18991,-123.2431083,22.48,1.48,123460,MILLENIUM FALCON
1403712445,48.18961667,-123.24354,22.47,1.48,123460,MILLENIUM FALCON
1403712447,48.20462,-122.834115,29.34,3.13,123456,TIE-FIGHTER
1403712449,47.600015,-122.4390233,27.81,1.84,123458,X-WING
1403712450,48.22235,-123.8877833,8.7,2.04,123459,SLAVE I
1403712451,48.18937833,-123.2439,22.46,1.48,123460,MILLENIUM FALCON
1403712451,48.18937833,-123.2439,22.46,1.48,123460,MILLENIUM FALCON
1403712457,48.20518833,-122.836105,29.31,3.13,123456,TIE-FIGHTER
1403712457,48.18909333,-123.2443367,22.47,1.48,123460,MILLENIUM FALCON
1403712459,48.20530167,-122.8365033,29.31,3.13,123456,TIE-FIGHTER
1403712462,48.22238333,-123.8860833,8.7,2.03,123459,SLAVE I
1403712463,48.188755,-123.2448433,22.48,1.48,123460,MILLENIUM FALCON
1403712465,48.20563833,-122.8376983,29.31,3.13,123456,TIE-FIGHTER
1403712469,48.18851333,-123.2452083,22.48,1.48,123460,MILLENIUM FALCON
1403712481,48.22248333,-123.88355,8.7,2.03,123459,SLAVE I
1403712484,48.20671333,-122.8414683,29.31,3.12,123456,TIE-FIGHTER
1403712484,47.600385,-122.4433667,27.68,1.83,123458,X-WING
1403712487,48.2225,-123.88285,8.7,2.02,123459,SLAVE I
1403712488,48.18755833,-123.2465817,22.48,1.48,123460,MILLENIUM FALCON
1403712493,48.22255,-123.8820167,8.7,2.02,123459,SLAVE I
1403712495,48.20734,-122.8436467,29.32,3.12,123456,TIE-FIGHTER
1403712498,48.20750667,-122.844245,29.3,3.12,123456,TIE-FIGHTER
1403712509,47.60066667,-122.44648,27.86,1.83,123458,X-WING
1403712510,48.20823,-122.8468283,29.27,3.11,123456,TIE-FIGHTER
1403712510,48.22263333,-123.8795,8.7,2.01,123459,SLAVE I
1403712517,48.20855,-122.84803,29.22,3.11,123456,TIE-FIGHTER
1403712517,48.18610167,-123.2487617,22.49,1.49,123460,MILLENIUM FALCON
1403712517,48.18610167,-123.2487617,22.49,1.49,123460,MILLENIUM FALCON
1403712518,48.20865833,-122.8484283,29.22,3.11,123456,TIE-FIGHTER
1403712522,48.22268333,-123.8778333,8.6,2.01,123459,SLAVE I
1403712523,48.18580833,-123.2492,22.49,1.49,123460,MILLENIUM FALCON
1403712526,48.209045,-122.84982,29.25,3.11,123456,TIE-FIGHTER
1403712529,48.18551167,-123.2496383,22.49,1.49,123460,MILLENIUM FALCON
1403712536,48.18516667,-123.2501467,22.47,1.49,123460,MILLENIUM FALCON
1403712541,48.22271667,-123.8772667,8.6,2.01,123459,SLAVE I
1403712544,48.21002333,-122.8534117,29.23,3.11,123456,TIE-FIGHTER
1403712544,47.60114167,-122.4508267,27.84,1.83,123458,X-WING
1403712548,48.18457167,-123.2510117,22.44,1.49,123460,MILLENIUM FALCON
1403712553,48.21046333,-122.8550083,29.23,3.12,123456,TIE-FIGHTER
1403712553,48.22295,-123.8727333,8.6,2,123459,SLAVE I
1403712555,48.21057333,-122.85541,29.23,3.12,123456,TIE-FIGHTER
1403712556,48.21068333,-122.8558083,29.24,3.12,123456,TIE-FIGHTER
1403712556,47.60129333,-122.452435,27.75,1.83,123458,X-WING
1403712559,48.22298333,-123.8715667,8.6,2,123459,SLAVE I
1403712559,48.22298333,-123.8715667,8.6,2,123459,SLAVE I
1403712563,48.21068333,-122.8558083,29.24,3.12,123456,TIE-FIGHTER
1403712565,48.18373167,-123.25225,22.47,1.49,123460,MILLENIUM FALCON
1403712569,47.601415,-122.4539267,27.68,1.83,123458,X-WING
1403712570,48.21150833,-122.8588033,29.25,3.12,123456,TIE-FIGHTER
1403712570,48.22305,-123.87,8.6,2,123459,SLAVE I
1403712576,48.21183,-122.860005,29.21,3.12,123456,TIE-FIGHTER
1403712577,48.18318833,-123.2530583,22.5,1.5,123460,MILLENIUM FALCON
1403712583,48.18289333,-123.2535,22.51,1.5,123460,MILLENIUM FALCON
1403712586,48.21239,-122.8619767,29.29,3.1,123456,TIE-FIGHTER
1403712589,48.22315,-123.8672333,8.6,1.99,123459,SLAVE I
1403712594,48.22315,-123.8672333,8.6,1.99,123459,SLAVE I
1403712595,48.1823,-123.2543817,22.5,1.5,123460,MILLENIUM FALCON
1403712601,48.18199833,-123.2548183,22.47,1.5,123460,MILLENIUM FALCON
1403712603,47.601415,-122.4539267,27.68,1.83,123458,X-WING
1403712604,48.21334,-122.86549,29.21,3.05,123456,TIE-FIGHTER
1403712606,48.21345,-122.8658683,29.24,3.03,123456,TIE-FIGHTER
1403712607,48.22321667,-123.8650333,8.6,1.99,123459,SLAVE I
1403712608,48.18165,-123.2553283,22.47,1.5,123460,MILLENIUM FALCON
1403712610,47.601825,-122.4590567,27.61,1.84,123458,X-WING
1403712613,48.22326667,-123.8639333,8.6,1.98,123459,SLAVE I
1403712613,48.18135,-123.2557667,22.46,1.5,123460,MILLENIUM FALCON
1403712614,48.21386167,-122.8673467,29.26,2.95,123456,TIE-FIGHTER
1403712616,48.21396,-122.8677117,29.24,2.93,123456,TIE-FIGHTER
1403712619,48.22328333,-123.8633833,8.6,1.98,123459,SLAVE I
1403712619,48.18105167,-123.256205,22.47,1.5,123460,MILLENIUM FALCON
1403712629,47.60199833,-122.46144,27.65,1.85,123458,X-WING
1403712630,48.21461833,-122.8702217,29.17,2.81,123456,TIE-FIGHTER
1403712630,48.22333333,-123.8617333,8.6,1.98,123459,SLAVE I
1403712637,48.21488833,-122.8712817,29.12,2.78,123456,TIE-FIGHTER
1403712637,48.18021,-123.2574617,22.5,1.5,123460,MILLENIUM FALCON
1403712643,48.17991167,-123.2579033,22.49,1.5,123460,MILLENIUM FALCON
1403712646,48.21529667,-122.8728583,29.13,2.74,123456,TIE-FIGHTER
1403712648,48.21544,-122.873375,29.18,2.73,123456,TIE-FIGHTER
1403712655,48.179315,-123.2587833,22.48,1.5,123460,MILLENIUM FALCON
1403712655,48.22346667,-123.8586,8.6,1.98,123459,SLAVE I
1403712661,48.179015,-123.2592233,22.47,1.51,123460,MILLENIUM FALCON
1403712670,48.21644,-122.8769667,29.25,2.68,123456,TIE-FIGHTER
1403712673,48.22358333,-123.85615,8.6,1.97,123459,SLAVE I
1403712675,48.21667667,-122.877815,29.26,2.67,123456,TIE-FIGHTER
1403712677,47.60246833,-122.4674683,27.46,1.84,123458,X-WING
1403712679,48.22361667,-123.85505,8.6,1.97,123459,SLAVE I
1403712679,48.22361667,-123.85505,8.6,1.97,123459,SLAVE I
1403712679,48.17806167,-123.2606217,22.47,1.51,123460,MILLENIUM FALCON
1403712681,48.21691,-122.878665,29.25,2.67,123456,TIE-FIGHTER
1403712682,48.21700167,-122.8790067,29.24,2.66,123456,TIE-FIGHTER
1403712685,48.17775833,-123.261065,22.48,1.51,123460,MILLENIUM FALCON
1403712690,48.22366667,-123.8534167,8.6,1.97,123459,SLAVE I
1403712691,48.17746,-123.26151,22.5,1.51,123460,MILLENIUM FALCON
1403712692,48.217475,-122.8807033,29.26,2.66,123456,TIE-FIGHTER
1403712694,47.60258,-122.469605,27.43,1.84,123458,X-WING
1403712697,48.217665,-122.8813833,29.26,2.66,123456,TIE-FIGHTER
1403712696,48.22368333,-123.8528833,8.6,1.97,123459,SLAVE I
1403712697,48.17716,-123.2619533,22.5,1.51,123460,MILLENIUM FALCON
1403712698,48.21776167,-122.8817217,29.27,2.66,123456,TIE-FIGHTER
1403712700,47.60263167,-122.470485,27.47,1.84,123458,X-WING
1403712709,48.17656333,-123.2628433,22.51,1.51,123460,MILLENIUM FALCON
1403712711,48.21833167,-122.88376,29.27,2.66,123456,TIE-FIGHTER
1403712715,48.17631667,-123.2632117,22.5,1.51,123460,MILLENIUM FALCON
1403712721,48.22373333,-123.8501667,8.7,1.97,123459,SLAVE I
1403712721,48.17597333,-123.2637267,22.5,1.51,123460,MILLENIUM FALCON
1403712728,48.219275,-122.8869983,29.36,2.69,123456,TIE-FIGHTER
1403712732,48.22376667,-123.8489833,8.7,1.96,123459,SLAVE I
1403712735,48.21958,-122.8880283,29.38,2.7,123456,TIE-FIGHTER
1403712736,48.21968,-122.8883717,29.38,2.7,123456,TIE-FIGHTER
1403712737,47.60296,-122.4750083,27.66,1.85,123458,X-WING
1403712739,48.22378333,-123.8479833,8.7,1.96,123459,SLAVE I
1403712739,48.17508333,-123.2650667,22.53,1.51,123460,MILLENIUM FALCON
1403712742,48.219985,-122.8894017,29.38,2.71,123456,TIE-FIGHTER
1403712745,48.22378333,-123.8479833,8.7,1.96,123459,SLAVE I
1403712745,48.22378333,-123.8479833,8.7,1.96,123459,SLAVE I
1403712750,48.2238,-123.8464,8.7,1.96,123459,SLAVE I
1403712751,48.17454167,-123.2658917,22.55,1.51,123460,MILLENIUM FALCON
1403712754,48.22059667,-122.8914633,29.41,2.71,123456,TIE-FIGHTER
1403712754,47.60311,-122.4771133,27.57,1.79,123458,X-WING
1403712758,48.2208,-122.8921483,29.41,2.71,123456,TIE-FIGHTER
1403712761,47.60316667,-122.47795,27.53,1.75,123458,X-WING
1403712763,48.22381667,-123.8456,8.8,1.96,123459,SLAVE I
1403712763,48.17394833,-123.2667967,22.58,1.52,123460,MILLENIUM FALCON
1403712766,48.22121167,-122.8935083,29.43,2.7,123456,TIE-FIGHTER
1403712774,48.221615,-122.8948633,29.41,2.69,123456,TIE-FIGHTER
1403712781,48.17306167,-123.268165,22.62,1.52,123460,MILLENIUM FALCON
1403712781,48.17306167,-123.268165,22.62,1.52,123460,MILLENIUM FALCON
1403712787,48.22395,-123.8406167,8.8,1.95,123459,SLAVE I
1403712788,48.17271833,-123.2686967,22.63,1.52,123460,MILLENIUM FALCON
1403712790,48.22242833,-122.8975617,29.44,2.68,123456,TIE-FIGHTER
1403712795,48.22263167,-122.8982333,29.45,2.67,123456,TIE-FIGHTER
1403712799,48.22283333,-122.898905,29.44,2.67,123456,TIE-FIGHTER
1403712799,48.22398333,-123.8389333,8.8,1.95,123459,SLAVE I
1403712799,48.172175,-123.2695317,22.61,1.52,123460,MILLENIUM FALCON
1403712800,48.222935,-122.89924,29.44,2.67,123456,TIE-FIGHTER
1403712802,48.22298667,-122.8994083,29.44,2.67,123456,TIE-FIGHTER
1403712803,47.60358167,-122.482695,28.24,1.61,123458,X-WING
1403712804,47.6036,-122.4828,28.24,1.61,123458,X-WING
1403712807,48.22324,-122.900245,29.44,2.66,123456,TIE-FIGHTER
1403712814,47.6038,-122.4838567,28.74,1.6,123458,X-WING
1403712817,48.223745,-122.9019233,29.44,2.66,123456,TIE-FIGHTER
1403712817,48.224,-123.8368833,8.8,1.95,123459,SLAVE I
1403712817,48.17119,-123.271045,22.6,1.52,123460,MILLENIUM FALCON
1403712823,48.22401667,-123.8355333,8.8,1.95,123459,SLAVE I
1403712823,48.170945,-123.2714233,22.61,1.52,123460,MILLENIUM FALCON
1403712826,48.22420667,-122.903425,29.46,2.66,123456,TIE-FIGHTER
1403712826,47.60414167,-122.48517,29.37,1.57,123458,X-WING
1403712829,48.17065,-123.2718817,22.63,1.52,123460,MILLENIUM FALCON
1403712834,48.22461,-122.9047633,29.44,2.66,123456,TIE-FIGHTER
1403712841,48.17006667,-123.27281,22.69,1.52,123460,MILLENIUM FALCON
1403712850,48.2254,-122.9074383,29.4,2.64,123456,TIE-FIGHTER
1403712852,48.22405,-123.8317667,8.8,1.95,123459,SLAVE I
1403712853,48.169485,-123.2737383,22.71,1.52,123460,MILLENIUM FALCON
1403712856,48.22569833,-122.9084417,29.4,2.64,123456,TIE-FIGHTER
1403712859,48.22405,-123.8306833,8.8,1.94,123459,SLAVE I
1403712859,48.16919333,-123.2742,22.7,1.52,123460,MILLENIUM FALCON
1403712860,48.22589833,-122.9091067,29.41,2.64,123456,TIE-FIGHTER
1403712862,48.226,-122.90944,29.42,2.64,123456,TIE-FIGHTER
1403712863,47.60556333,-122.4882883,31.42,1.5,123458,X-WING
1403712864,47.60566,-122.4884283,31.53,1.48,123458,X-WING
1403712865,48.22406667,-123.8296,8.9,1.94,123459,SLAVE I
1403712867,48.22620333,-122.910105,29.44,2.64,123456,TIE-FIGHTER
1403712866,47.60576167,-122.488565,31.65,1.49,123458,X-WING
1403712873,47.606075,-122.4889517,32.13,1.46,123458,X-WING
1403712876,48.22677,-122.911925,29.49,2.64,123456,TIE-FIGHTER
1403712878,48.16831667,-123.27558,22.66,1.52,123460,MILLENIUM FALCON
1403712880,47.60652,-122.4894033,32.67,1.46,123458,X-WING
1403712883,48.22408333,-123.8275833,8.9,1.94,123459,SLAVE I
1403712888,47.606925,-122.489745,33.16,1.45,123458,X-WING
1403712889,48.16778167,-123.27642,22.65,1.52,123460,MILLENIUM FALCON
1403712897,48.22779333,-122.9152333,29.46,2.63,123456,TIE-FIGHTER
1403712901,48.22411667,-123.8254333,8.9,1.94,123459,SLAVE I
1403712901,48.16715167,-123.27741,22.64,1.52,123460,MILLENIUM FALCON
1403712906,48.22829,-122.916895,29.45,2.63,123456,TIE-FIGHTER
1403712910,48.228495,-122.917555,29.47,2.63,123456,TIE-FIGHTER
1403712913,48.22411667,-123.8232833,8.9,1.94,123459,SLAVE I
1403712913,48.16657,-123.2783283,22.64,1.52,123460,MILLENIUM FALCON
1403712916,48.228795,-122.9185483,29.45,2.63,123456,TIE-FIGHTER
1403712919,48.22413333,-123.82275,8.8,1.94,123459,SLAVE I
1403712922,48.22909833,-122.9195367,29.47,2.62,123456,TIE-FIGHTER
1403712923,47.60915667,-122.4910883,34.04,1.5,123458,X-WING
1403712924,48.22920167,-122.919865,29.48,2.62,123456,TIE-FIGHTER
1403712925,48.22413333,-123.8216667,8.9,1.94,123459,SLAVE I
1403712925,48.165985,-123.279245,22.63,1.52,123460,MILLENIUM FALCON
1403712934,48.229725,-122.921495,29.55,2.62,123456,TIE-FIGHTER
1403712937,48.22982833,-122.9218217,29.54,2.61,123456,TIE-FIGHTER
1403712947,47.61075333,-122.4919017,34.19,1.52,123458,X-WING
1403712949,48.16486667,-123.2810017,22.66,1.52,123460,MILLENIUM FALCON
1403712949,48.22413333,-123.8190833,8.9,1.94,123459,SLAVE I
1403712955,48.16457667,-123.281465,22.67,1.53,123460,MILLENIUM FALCON
1403712955,48.22413333,-123.8190833,8.9,1.94,123459,SLAVE I
1403712958,48.23087833,-122.925265,29.47,2.61,123456,TIE-FIGHTER
1403712961,48.16428667,-123.28193,22.69,1.53,123460,MILLENIUM FALCON
1403712964,48.23087833,-122.925265,29.47,2.61,123456,TIE-FIGHTER
1403712963,47.61075333,-122.4919017,34.19,1.52,123458,X-WING
1403712966,48.23128,-122.9265733,29.46,2.6,123456,TIE-FIGHTER
1403712967,48.22413333,-123.8173167,8.9,1.94,123459,SLAVE I
1403712967,48.163945,-123.282465,22.66,1.53,123460,MILLENIUM FALCON
1403712972,48.22413333,-123.8166833,8.9,1.94,123459,SLAVE I
1403712973,48.16365333,-123.282925,22.66,1.53,123460,MILLENIUM FALCON
1403712976,48.23177167,-122.92822,29.44,2.61,123456,TIE-FIGHTER
1403712979,48.22415,-123.81565,8.8,1.94,123459,SLAVE I
1403712982,48.232075,-122.929205,29.46,2.61,123456,TIE-FIGHTER
1403712982,47.61303,-122.4930667,34.03,1.38,123458,X-WING
1403712985,48.22415,-123.81485,8.8,1.94,123459,SLAVE I
1403712990,48.23247167,-122.9305217,29.44,2.61,123456,TIE-FIGHTER
1403712991,48.16277667,-123.2843083,22.68,1.53,123460,MILLENIUM FALCON
1403712997,48.232775,-122.93151,29.46,2.61,123456,TIE-FIGHTER
1403712997,48.162485,-123.2847717,22.69,1.53,123460,MILLENIUM FALCON
1403712999,48.23287833,-122.9318383,29.48,2.61,123456,TIE-FIGHTER
1403713003,48.22418333,-123.8124333,8.8,1.94,123459,SLAVE I
1403713006,48.23328167,-122.9331567,29.46,2.62,123456,TIE-FIGHTER
1403713010,48.161905,-123.2857033,22.71,1.53,123460,MILLENIUM FALCON
1403713019,47.61515,-122.4941783,34.1,1.25,123458,X-WING
1403713020,48.23402833,-122.935635,29.43,2.62,123456,TIE-FIGHTER
1403713021,48.2242,-123.8100167,8.9,1.94,123459,SLAVE I
1403713027,48.16103,-123.2870867,22.67,1.52,123460,MILLENIUM FALCON
1403713030,48.23452833,-122.9372833,29.43,2.61,123456,TIE-FIGHTER
1403713032,48.22421667,-123.8084,8.9,1.94,123459,SLAVE I
1403713033,48.160735,-123.2875417,22.64,1.52,123460,MILLENIUM FALCON
1403713036,48.23482167,-122.938275,29.41,2.61,123456,TIE-FIGHTER
1403713036,48.23482167,-122.938275,29.41,2.61,123456,TIE-FIGHTER
1403713038,48.160735,-123.2875417,22.64,1.52,123460,MILLENIUM FALCON
1403713042,47.616395,-122.4947933,34.13,1.2,123458,X-WING
1403713042,48.23511333,-122.9392617,29.4,2.61,123456,TIE-FIGHTER
1403713045,48.22421667,-123.8077333,8.9,1.94,123459,SLAVE I
1403713050,48.23549333,-122.9405683,29.36,2.59,123456,TIE-FIGHTER
1403713050,48.22423333,-123.8055,8.9,1.94,123459,SLAVE I
1403713051,48.159905,-123.2888333,22.63,1.52,123460,MILLENIUM FALCON
1403713056,48.23577333,-122.9415433,29.35,2.57,123456,TIE-FIGHTER
1403713062,48.23606,-122.9425067,29.37,2.56,123456,TIE-FIGHTER
1403713063,48.22418333,-123.8043333,8.9,1.94,123459,SLAVE I
1403713066,48.23624667,-122.94315,29.37,2.55,123456,TIE-FIGHTER
1403713069,48.159,-123.2903,22.73,1.52,123460,MILLENIUM FALCON
1403713075,47.61808167,-122.4957067,33.59,1.15,123458,X-WING
1403713079,47.61826833,-122.495845,33.35,1.13,123458,X-WING
1403713081,47.61836167,-122.4959167,33.24,1.12,123458,X-WING
1403713081,48.22421667,-123.80205,8.9,1.94,123459,SLAVE I
1403713083,48.23698333,-122.9457267,29.32,2.54,123456,TIE-FIGHTER
1403713088,48.15817333,-123.291735,22.92,1.52,123460,MILLENIUM FALCON
1403713092,48.22426667,-123.80045,8.9,1.94,123459,SLAVE I
1403713093,48.157955,-123.29215,23.02,1.52,123460,MILLENIUM FALCON
1403713094,48.23753,-122.9476667,29.3,2.54,123456,TIE-FIGHTER
1403713096,47.619045,-122.4965617,32.5,1.09,123458,X-WING
1403713098,47.61912333,-122.4966517,32.42,1.09,123458,X-WING
1403713098,48.23771333,-122.948315,29.3,2.54,123456,TIE-FIGHTER
1403713102,48.23785,-122.9488017,29.29,2.54,123456,TIE-FIGHTER
1403713105,48.22428333,-123.7985667,8.9,1.94,123459,SLAVE I
1403713108,47.61949667,-122.4971283,31.77,1.07,123458,X-WING
1403713109,48.15731333,-123.2935317,23.51,1.51,123460,MILLENIUM FALCON
1403713113,48.23836,-122.9506,29.3,2.56,123456,TIE-FIGHTER
1403713117,48.238545,-122.95126,29.29,2.57,123456,TIE-FIGHTER
1403713117,48.2243,-123.7970833,8.9,1.94,123459,SLAVE I
1403713123,48.15684,-123.2949283,24.24,1.5,123460,MILLENIUM FALCON
1403713127,48.238965,-122.9527467,29.29,2.58,123456,TIE-FIGHTER
1403713129,48.22431667,-123.7954667,8.9,1.94,123459,SLAVE I
1403713129,48.156675,-123.2955017,24.45,1.5,123460,MILLENIUM FALCON
1403713129,48.156675,-123.2955017,24.45,1.5,123460,MILLENIUM FALCON
1403713135,47.62029667,-122.4985633,30.29,1.04,123458,X-WING
1403713139,47.62039167,-122.4988083,30.01,1.03,123458,X-WING
1403713141,47.62043667,-122.4989283,29.93,1.02,123458,X-WING
1403713141,48.15634167,-123.2966433,24.61,1.5,123460,MILLENIUM FALCON
1403713146,48.22431667,-123.7933,8.9,1.94,123459,SLAVE I
1403713147,48.15618,-123.2972183,24.68,1.5,123460,MILLENIUM FALCON
1403713150,48.24008,-122.9567433,29.28,2.61,123456,TIE-FIGHTER
1403713152,48.22433333,-123.7922167,8.9,1.95,123459,SLAVE I
1403713158,48.24046,-122.958075,29.31,2.61,123456,TIE-FIGHTER
1403713160,47.62083667,-122.5001383,29.48,1.04,123458,X-WING
1403713165,48.24074667,-122.9590783,29.31,2.62,123456,TIE-FIGHTER
1403713165,48.22433333,-123.7906,8.9,1.95,123459,SLAVE I
1403713168,47.621005,-122.500725,29.32,1.05,123458,X-WING
1403713174,48.24127333,-122.96092,29.32,2.63,123456,TIE-FIGHTER
1403713175,47.62111,-122.5011267,29.19,1.05,123458,X-WING
1403713179,48.24146833,-122.9615883,29.34,2.63,123456,TIE-FIGHTER
1403713182,48.24166333,-122.9622533,29.35,2.63,123456,TIE-FIGHTER
1403713183,48.22435,-123.7881667,8.9,1.95,123459,SLAVE I
1403713183,48.15523833,-123.3006833,24.82,1.5,123460,MILLENIUM FALCON
1403713189,48.22436667,-123.7873667,8.9,1.94,123459,SLAVE I
1403713190,48.15508,-123.3012583,24.8,1.5,123460,MILLENIUM FALCON
1403713199,48.24243833,-122.9649183,29.35,2.62,123456,TIE-FIGHTER
1403713199,47.62146667,-122.5026817,28.65,0.93,123458,X-WING
1403713201,48.22436667,-123.7858833,8.9,1.94,123459,SLAVE I
1403713201,48.15476333,-123.3024083,24.78,1.5,123460,MILLENIUM FALCON
1403713207,48.22436667,-123.7850667,8.9,1.94,123459,SLAVE I
1403713207,48.15460667,-123.302985,24.78,1.5,123460,MILLENIUM FALCON
1403713213,48.22438333,-123.7842667,8.9,1.94,123459,SLAVE I
1403713213,48.154475,-123.3034633,24.78,1.5,123460,MILLENIUM FALCON
1403713221,48.24349833,-122.9685967,29.35,2.63,123456,TIE-FIGHTER
1403713225,48.22438333,-123.78265,8.9,1.94,123459,SLAVE I
1403713226,48.243795,-122.969595,29.38,2.63,123456,TIE-FIGHTER
1403713232,47.62182,-122.5044983,28.53,0.74,123458,X-WING
1403713234,48.24419667,-122.9709233,29.43,2.63,123456,TIE-FIGHTER
1403713237,48.24429833,-122.971255,29.43,2.63,123456,TIE-FIGHTER
1403713239,48.24439833,-122.9715883,29.43,2.63,123456,TIE-FIGHTER
1403713242,48.24459,-122.9722617,29.39,2.63,123456,TIE-FIGHTER
1403713243,48.2244,-123.7802167,8.9,1.94,123459,SLAVE I
1403713249,48.15351333,-123.3069833,24.8,1.49,123460,MILLENIUM FALCON
1403713255,48.153385,-123.3074583,24.8,1.49,123460,MILLENIUM FALCON
1403713261,48.22441667,-123.7775167,8.9,1.95,123459,SLAVE I
1403713261,48.15323333,-123.30803,24.8,1.48,123460,MILLENIUM FALCON
1403713264,47.62207167,-122.5059333,28.28,0.63,123458,X-WING
1403713267,48.22441667,-123.7767,8.9,1.95,123459,SLAVE I
1403713268,48.22441667,-123.7767,8.9,1.95,123459,SLAVE I
1403713268,48.15303333,-123.30879,24.82,1.48,123460,MILLENIUM FALCON
